,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec,subject_no
1115,3,Vexing - One Back Task,A,378.0,3.0,3.0,1250.5194999999999,4
1116,3,Vexing - One Back Task,A,498.0,4.0,4.0,1252.4859999999999,4
1117,3,Vexing - One Back Task,G,377.0,3.0,3.0,1254.5525000000002,4
1118,3,Vexing - One Back Task,L,471.0,3.0,3.0,1256.5190000000002,4
1119,3,Vexing - One Back Task,W,666.0,3.0,3.0,1258.5520000000001,4
1120,3,Vexing - One Back Task,B,26.0,3.0,3.0,1260.585,4
1121,3,Vexing - One Back Task,I,87.0,3.0,3.0,1262.618,4
1122,4,Vexing - Three Back Task,F,0.0,3.0,,1279.6660000000002,4
1123,4,Vexing - Three Back Task,O,0.0,3.0,,1281.732,4
1124,4,Vexing - Three Back Task,H,0.0,3.0,,1283.7984999999999,4
1125,4,Vexing - Three Back Task,W,0.0,3.0,,1285.8650000000002,4
1126,4,Vexing - Three Back Task,O,30.0,4.0,4.0,1287.9315000000001,4
1127,4,Vexing - Three Back Task,M,157.0,3.0,3.0,1289.9645,4
1128,4,Vexing - Three Back Task,L,340.0,3.0,4.0,1291.9975,4
1129,4,Vexing - Three Back Task,L,502.0,3.0,3.0,1294.031,4
1130,4,Vexing - Three Back Task,R,171.0,3.0,3.0,1296.0639999999999,4
1131,4,Vexing - Three Back Task,E,90.0,3.0,3.0,1298.0970000000002,4
1132,4,Vexing - Three Back Task,L,429.0,4.0,4.0,1300.13,4
1133,4,Vexing - Three Back Task,N,357.0,3.0,3.0,1302.1295,4
1134,4,Vexing - Three Back Task,J,201.0,3.0,3.0,1304.1460000000002,4
1135,4,Vexing - Three Back Task,M,132.0,3.0,4.0,1306.179,4
1136,4,Vexing - Three Back Task,Y,77.0,3.0,3.0,1308.212,4
1137,4,Vexing - Three Back Task,U,681.0,3.0,3.0,1310.2455,4
1138,4,Vexing - Three Back Task,S,125.0,3.0,3.0,1312.2785,4
1139,4,Vexing - Three Back Task,Y,202.0,4.0,4.0,1314.3115000000003,4
1140,4,Vexing - Three Back Task,M,83.0,3.0,3.0,1316.328,4
1141,4,Vexing - Three Back Task,S,228.0,4.0,4.0,1318.344,4
1142,4,Vexing - Three Back Task,Y,180.0,4.0,4.0,1320.3775,4
1143,4,Vexing - Three Back Task,N,94.0,3.0,4.0,1322.377,4
1144,5,Vexing - One Back Task,A,0.0,3.0,,1339.375,4
1145,5,Vexing - One Back Task,A,445.0,4.0,4.0,1341.408,4
1146,5,Vexing - One Back Task,D,394.0,3.0,3.0,1343.4245,4
1147,5,Vexing - One Back Task,M,305.0,3.0,3.0,1345.424,4
1148,5,Vexing - One Back Task,X,440.0,3.0,3.0,1347.324,4
1149,5,Vexing - One Back Task,H,359.0,3.0,3.0,1349.357,4
1150,5,Vexing - One Back Task,U,0.0,3.0,,1351.3065000000001,4
1151,5,Vexing - One Back Task,G,344.0,3.0,3.0,1353.4065,4
1152,5,Vexing - One Back Task,G,451.0,4.0,4.0,1355.3395,4
1153,5,Vexing - One Back Task,G,436.0,4.0,4.0,1357.3895000000002,4
1154,5,Vexing - One Back Task,C,145.0,3.0,3.0,1359.4054999999998,4
1155,5,Vexing - One Back Task,W,296.0,3.0,3.0,1361.4385000000002,4
1156,5,Vexing - One Back Task,Y,348.0,3.0,3.0,1363.3220000000001,4
1157,5,Vexing - One Back Task,Y,0.0,4.0,,1365.255,4
1158,5,Vexing - One Back Task,N,146.0,3.0,3.0,1367.3215,4
1159,5,Vexing - One Back Task,N,411.0,4.0,3.0,1369.3545,4
1160,5,Vexing - One Back Task,X,68.0,3.0,3.0,1371.3205000000003,4
1161,5,Vexing - One Back Task,M,387.0,3.0,3.0,1373.3535000000002,4
1162,5,Vexing - One Back Task,X,462.0,3.0,3.0,1375.3205000000003,4
1163,5,Vexing - One Back Task,A,364.0,3.0,3.0,1377.37,4
1164,5,Vexing - One Back Task,D,333.0,3.0,3.0,1379.3195,4
1165,5,Vexing - One Back Task,'T',0.0,3.0,,1381.3029999999999,4
1166,6,Vexing - Three Back Task,V,0.0,3.0,,1398.402,4
1167,6,Vexing - Three Back Task,D,0.0,3.0,,1400.601,4
1168,6,Vexing - Three Back Task,K,0.0,3.0,,1402.8165,4
1169,6,Vexing - Three Back Task,D,172.0,3.0,3.0,1404.9500000000003,4
1170,6,Vexing - Three Back Task,Z,238.0,3.0,3.0,1407.0505000000003,4
1171,6,Vexing - Three Back Task,J,476.0,3.0,3.0,1409.149,4
1172,6,Vexing - Three Back Task,G,606.0,3.0,3.0,1411.2490000000003,4
1173,6,Vexing - Three Back Task,Z,231.0,4.0,4.0,1413.3160000000003,4
1174,6,Vexing - Three Back Task,J,215.0,4.0,4.0,1415.382,4
1175,6,Vexing - Three Back Task,Q,235.0,3.0,3.0,1417.4650000000001,4
1176,6,Vexing - Three Back Task,B,88.0,3.0,3.0,1419.5480000000002,4
1177,6,Vexing - Three Back Task,Z,290.0,3.0,4.0,1421.6309999999999,4
1178,6,Vexing - Three Back Task,Q,405.0,4.0,4.0,1423.6975000000002,4
1179,6,Vexing - Three Back Task,B,113.0,4.0,4.0,1425.7815,4
1180,6,Vexing - Three Back Task,B,194.0,3.0,3.0,1427.8809999999999,4
1181,6,Vexing - Three Back Task,E,1327.0,3.0,4.0,1429.9465,4
1182,6,Vexing - Three Back Task,G,0.0,3.0,,1432.0135,4
1183,6,Vexing - Three Back Task,B,46.0,4.0,4.0,1434.1460000000002,4
1184,6,Vexing - Three Back Task,X,82.0,3.0,3.0,1436.23,4
1185,6,Vexing - Three Back Task,U,101.0,3.0,3.0,1438.3135000000002,4
1186,6,Vexing - Three Back Task,J,858.0,3.0,4.0,1440.395,4
1187,6,Vexing - Three Back Task,V,304.0,3.0,3.0,1442.4615,4
1188,7,Vexing - One Back Task,A,0.0,3.0,,1459.5430000000001,4
1189,7,Vexing - One Back Task,W,165.0,3.0,3.0,1461.6435000000001,4
1190,7,Vexing - One Back Task,X,438.0,3.0,3.0,1463.71,4
1191,7,Vexing - One Back Task,M,0.0,3.0,,1465.8250000000003,4
1192,7,Vexing - One Back Task,F,0.0,3.0,,1468.0590000000002,4
1193,7,Vexing - One Back Task,S,364.0,3.0,3.0,1470.226,4
1194,7,Vexing - One Back Task,E,462.0,3.0,3.0,1472.2745,4
1195,7,Vexing - One Back Task,E,367.0,4.0,4.0,1474.391,4
1196,7,Vexing - One Back Task,U,240.0,3.0,3.0,1476.4250000000002,4
1197,7,Vexing - One Back Task,Y,0.0,3.0,,1478.4900000000002,4
1198,7,Vexing - One Back Task,Y,474.0,4.0,4.0,1480.6245,4
1199,7,Vexing - One Back Task,Y,23.0,4.0,4.0,1482.8075,4
1200,7,Vexing - One Back Task,V,249.0,3.0,3.0,1484.8745,4
1201,7,Vexing - One Back Task,A,454.0,3.0,3.0,1486.94,4
1202,7,Vexing - One Back Task,A,0.0,4.0,,1489.04,4
1203,7,Vexing - One Back Task,G,110.0,3.0,3.0,1491.1885000000002,4
1204,7,Vexing - One Back Task,S,5.0,3.0,3.0,1493.2385,4
1205,7,Vexing - One Back Task,F,406.0,3.0,3.0,1495.3215,4
1206,7,Vexing - One Back Task,I,487.0,3.0,3.0,1497.371,4
1207,7,Vexing - One Back Task,B,0.0,3.0,,1499.522,4
1208,7,Vexing - One Back Task,B,431.0,4.0,4.0,1501.6705000000002,4
1209,7,Vexing - One Back Task,T,256.0,3.0,3.0,1503.757,4
1210,8,Vexing - Three Back Task,T,0.0,3.0,,1520.8365,4
1211,8,Vexing - Three Back Task,R,0.0,3.0,,1522.9520000000002,4
1212,8,Vexing - Three Back Task,A,0.0,3.0,,1525.0684999999999,4
1213,8,Vexing - Three Back Task,M,39.0,3.0,3.0,1527.201,4
1214,8,Vexing - Three Back Task,Z,418.0,3.0,3.0,1529.2849999999999,4
1215,8,Vexing - Three Back Task,C,333.0,3.0,3.0,1531.3519999999999,4
1216,8,Vexing - Three Back Task,M,508.0,3.0,4.0,1533.4,4
1217,8,Vexing - Three Back Task,O,169.0,3.0,3.0,1535.451,4
1218,8,Vexing - Three Back Task,P,626.0,3.0,3.0,1537.5165000000002,4
1219,8,Vexing - Three Back Task,M,209.0,4.0,4.0,1539.5660000000003,4
1220,8,Vexing - Three Back Task,O,138.0,4.0,4.0,1541.5990000000002,4
1221,8,Vexing - Three Back Task,O,265.0,3.0,3.0,1543.6485000000002,4
1222,8,Vexing - Three Back Task,B,121.0,3.0,3.0,1545.6995000000002,4
1223,8,Vexing - Three Back Task,H,727.0,3.0,3.0,1547.7490000000003,4
1224,8,Vexing - Three Back Task,Z,479.0,4.0,3.0,1549.7984999999999,4
1225,8,Vexing - Three Back Task,Q,235.0,3.0,3.0,1551.8474999999999,4
1226,8,Vexing - Three Back Task,Y,909.0,3.0,3.0,1553.8980000000001,4
1227,8,Vexing - Three Back Task,Z,425.0,4.0,4.0,1555.9645,4
1228,8,Vexing - Three Back Task,M,497.0,3.0,3.0,1558.0315,4
1229,8,Vexing - Three Back Task,R,439.0,3.0,3.0,1560.1640000000002,4
1230,8,Vexing - Three Back Task,P,0.0,3.0,,1562.246,4
1231,8,Vexing - Three Back Task,M,238.0,4.0,3.0,1564.3795,4
1232,10,Vexing - One Back Task,J,0.0,3.0,,1596.5260000000003,4
1233,10,Vexing - One Back Task,J,464.0,4.0,4.0,1598.6585,4
1234,10,Vexing - One Back Task,N,60.0,3.0,3.0,1600.7925,4
1235,10,Vexing - One Back Task,S,396.0,3.0,3.0,1602.8575,4
1236,10,Vexing - One Back Task,N,449.0,3.0,3.0,1604.942,4
1237,10,Vexing - One Back Task,N,424.0,4.0,4.0,1607.1245,4
1238,10,Vexing - One Back Task,R,405.0,3.0,3.0,1609.225,4
1239,10,Vexing - One Back Task,R,486.0,4.0,4.0,1611.3255,4
1240,10,Vexing - One Back Task,I,384.0,3.0,3.0,1613.4900000000002,4
1241,10,Vexing - One Back Task,V,353.0,3.0,3.0,1615.5735,4
1242,10,Vexing - One Back Task,R,64.0,3.0,3.0,1617.6055000000001,4
1243,10,Vexing - One Back Task,P,0.0,3.0,,1619.6895,4
1244,10,Vexing - One Back Task,A,385.0,3.0,3.0,1621.8225000000002,4
1245,10,Vexing - One Back Task,C,395.0,3.0,3.0,1623.873,4
1246,10,Vexing - One Back Task,V,346.0,4.0,3.0,1626.0055000000002,4
1247,10,Vexing - One Back Task,V,483.0,4.0,4.0,1628.0885000000003,4
1248,10,Vexing - One Back Task,I,0.0,3.0,,1630.2705,4
1249,10,Vexing - One Back Task,L,0.0,3.0,,1632.455,4
1250,10,Vexing - One Back Task,U,480.0,3.0,3.0,1634.6215000000002,4
1251,10,Vexing - One Back Task,D,28.0,3.0,3.0,1636.7195000000002,4
1252,10,Vexing - One Back Task,P,386.0,3.0,3.0,1638.7530000000002,4
1253,10,Vexing - One Back Task,Y,427.0,3.0,3.0,1640.719,4
1254,11,Vexing - Three Back Task,C,0.0,3.0,,1657.8020000000001,4
1255,11,Vexing - Three Back Task,B,0.0,3.0,,1659.9500000000003,4
1256,11,Vexing - Three Back Task,Q,0.0,3.0,,1662.1165,4
1257,11,Vexing - Three Back Task,Z,457.0,3.0,3.0,1664.283,4
1258,11,Vexing - Three Back Task,J,0.0,3.0,,1666.4165000000003,4
1259,11,Vexing - Three Back Task,Q,350.0,4.0,4.0,1668.5990000000002,4
1260,11,Vexing - Three Back Task,B,128.0,3.0,3.0,1670.683,4
1261,11,Vexing - Three Back Task,F,110.0,3.0,3.0,1672.7665000000002,4
1262,11,Vexing - Three Back Task,B,1061.0,3.0,3.0,1674.8315000000002,4
1263,11,Vexing - Three Back Task,M,523.0,3.0,4.0,1676.9315000000001,4
1264,11,Vexing - Three Back Task,D,404.0,3.0,3.0,1678.9990000000003,4
1265,11,Vexing - Three Back Task,Z,48.0,3.0,3.0,1681.0655000000002,4
1266,11,Vexing - Three Back Task,L,392.0,3.0,3.0,1683.147,4
1267,11,Vexing - Three Back Task,O,918.0,3.0,4.0,1685.2305000000001,4
1268,11,Vexing - Three Back Task,S,290.0,3.0,3.0,1687.2984999999999,4
1269,11,Vexing - Three Back Task,A,752.0,3.0,3.0,1689.3635,4
1270,11,Vexing - Three Back Task,O,126.0,4.0,4.0,1691.431,4
1271,11,Vexing - Three Back Task,Y,482.0,3.0,3.0,1693.5125000000003,4
1272,11,Vexing - Three Back Task,A,282.0,4.0,4.0,1695.6795000000002,4
1273,11,Vexing - Three Back Task,U,503.0,3.0,3.0,1697.7625000000003,4
1274,11,Vexing - Three Back Task,Y,321.0,4.0,4.0,1699.8455,4
1275,11,Vexing - Three Back Task,A,489.0,4.0,4.0,1701.9279999999999,4
1276,12,Vexing - Three Back Task,W,0.0,3.0,,1719.0594999999998,4
1277,12,Vexing - Three Back Task,Y,0.0,3.0,,1721.2269999999999,4
1278,12,Vexing - Three Back Task,E,0.0,3.0,,1723.3764999999999,4
1279,12,Vexing - Three Back Task,S,10.0,3.0,3.0,1725.542,4
1280,12,Vexing - Three Back Task,Y,251.0,4.0,4.0,1727.625,4
1281,12,Vexing - Three Back Task,E,32.0,4.0,4.0,1729.6930000000002,4
1282,12,Vexing - Three Back Task,G,431.0,3.0,3.0,1731.741,4
1283,12,Vexing - Three Back Task,Q,1144.0,3.0,3.0,1733.8085,4
1284,12,Vexing - Three Back Task,V,105.0,3.0,3.0,1735.8740000000003,4
1285,12,Vexing - Three Back Task,W,259.0,3.0,3.0,1737.9575,4
1286,12,Vexing - Three Back Task,K,1159.0,3.0,3.0,1740.0075000000002,4
1287,12,Vexing - Three Back Task,D,713.0,3.0,4.0,1742.0729999999999,4
1288,12,Vexing - Three Back Task,C,479.0,3.0,4.0,1744.1399999999999,4
1289,12,Vexing - Three Back Task,U,153.0,3.0,3.0,1746.2065000000002,4
1290,12,Vexing - Three Back Task,V,390.0,3.0,3.0,1748.2555000000002,4
1291,12,Vexing - Three Back Task,A,317.0,3.0,4.0,1750.3229999999999,4
1292,12,Vexing - Three Back Task,U,331.0,4.0,4.0,1752.406,4
1293,12,Vexing - Three Back Task,X,363.0,3.0,3.0,1754.489,4
1294,12,Vexing - Three Back Task,A,480.0,4.0,3.0,1756.5720000000001,4
1295,12,Vexing - Three Back Task,U,32.0,3.0,4.0,1758.772,4
1296,12,Vexing - Three Back Task,X,243.0,4.0,4.0,1760.8380000000002,4
1297,12,Vexing - Three Back Task,M,206.0,3.0,3.0,1762.8875000000003,4
1298,13,Vexing - One Back Task,K,0.0,3.0,,1780.0025,4
1299,13,Vexing - One Back Task,B,76.0,3.0,3.0,1782.1680000000001,4
1300,13,Vexing - One Back Task,U,480.0,3.0,3.0,1784.219,4
1301,13,Vexing - One Back Task,Q,302.0,3.0,3.0,1786.4010000000003,4
1302,13,Vexing - One Back Task,N,295.0,3.0,3.0,1788.368,4
1303,13,Vexing - One Back Task,O,6.0,3.0,3.0,1790.335,4
1304,13,Vexing - One Back Task,I,348.0,3.0,3.0,1792.4010000000003,4
1305,13,Vexing - One Back Task,T,372.0,3.0,3.0,1794.4160000000002,4
1306,13,Vexing - One Back Task,W,356.0,3.0,3.0,1796.4340000000002,4
1307,13,Vexing - One Back Task,I,292.0,4.0,3.0,1798.484,4
1308,13,Vexing - One Back Task,I,53.0,4.0,4.0,1800.4155,4
1309,13,Vexing - One Back Task,U,475.0,3.0,3.0,1802.4650000000001,4
1310,13,Vexing - One Back Task,B,385.0,3.0,3.0,1804.5995000000003,4
1311,13,Vexing - One Back Task,K,403.0,3.0,3.0,1806.6644999999999,4
1312,13,Vexing - One Back Task,Z,2.0,3.0,3.0,1808.748,4
1313,13,Vexing - One Back Task,I,332.0,3.0,3.0,1810.7804999999998,4
1314,13,Vexing - One Back Task,I,433.0,4.0,3.0,1812.7820000000002,4
1315,13,Vexing - One Back Task,W,236.0,3.0,3.0,1814.7980000000002,4
1316,13,Vexing - One Back Task,W,21.0,4.0,4.0,1816.8630000000003,4
1317,13,Vexing - One Back Task,N,494.0,3.0,3.0,1818.8965000000003,4
1318,13,Vexing - One Back Task,N,82.0,4.0,4.0,1820.9305,4
1319,13,Vexing - One Back Task,T,40.0,3.0,4.0,1822.9965000000002,4
1320,14,Vexing - Three Back Task,O,0.0,3.0,,1840.0445,4
1321,14,Vexing - Three Back Task,E,0.0,3.0,,1842.194,4
1322,14,Vexing - Three Back Task,X,0.0,3.0,,1844.344,4
1323,14,Vexing - Three Back Task,M,485.0,3.0,3.0,1846.4935,4
1324,14,Vexing - Three Back Task,I,177.0,3.0,3.0,1848.6109999999999,4
1325,14,Vexing - Three Back Task,P,761.0,3.0,3.0,1850.643,4
1326,14,Vexing - Three Back Task,M,382.0,4.0,4.0,1852.6934999999999,4
1327,14,Vexing - Three Back Task,U,596.0,3.0,3.0,1854.7425000000003,4
1328,14,Vexing - Three Back Task,D,367.0,3.0,3.0,1856.792,4
1329,14,Vexing - Three Back Task,F,221.0,3.0,3.0,1858.8245000000002,4
1330,14,Vexing - Three Back Task,S,0.0,3.0,,1860.891,4
1331,14,Vexing - Three Back Task,D,151.0,4.0,4.0,1863.109,4
1332,14,Vexing - Three Back Task,R,433.0,3.0,3.0,1865.208,4
1333,14,Vexing - Three Back Task,Q,315.0,3.0,4.0,1867.3250000000003,4
1334,14,Vexing - Three Back Task,F,51.0,3.0,3.0,1869.4245,4
1335,14,Vexing - Three Back Task,A,650.0,3.0,4.0,1871.5405,4
1336,14,Vexing - Three Back Task,X,806.0,3.0,4.0,1873.6405,4
1337,14,Vexing - Three Back Task,F,36.0,3.0,4.0,1875.7404999999999,4
1338,14,Vexing - Three Back Task,A,312.0,4.0,4.0,1877.8564999999999,4
1339,14,Vexing - Three Back Task,X,225.0,4.0,4.0,1879.9395,4
1340,14,Vexing - Three Back Task,Y,564.0,3.0,4.0,1882.0394999999999,4
1341,14,Vexing - Three Back Task,A,61.0,4.0,4.0,1884.1390000000001,4
1342,15,Vexing - One Back Task,F,0.0,3.0,,1901.254,4
1343,15,Vexing - One Back Task,F,461.0,4.0,4.0,1903.4865,4
1344,15,Vexing - One Back Task,F,187.0,4.0,4.0,1905.6695,4
1345,15,Vexing - One Back Task,N,15.0,3.0,3.0,1907.77,4
1346,15,Vexing - One Back Task,V,365.0,3.0,3.0,1909.8705,4
1347,15,Vexing - One Back Task,J,412.0,3.0,3.0,1911.9524999999999,4
1348,15,Vexing - One Back Task,O,349.0,3.0,3.0,1914.0855000000001,4
1349,15,Vexing - One Back Task,S,445.0,3.0,3.0,1916.0684999999999,4
1350,15,Vexing - One Back Task,F,291.0,3.0,3.0,1918.2175000000002,4
1351,15,Vexing - One Back Task,A,355.0,3.0,3.0,1920.201,4
1352,15,Vexing - One Back Task,A,429.0,4.0,4.0,1922.2675,4
1353,15,Vexing - One Back Task,N,89.0,3.0,3.0,1924.4005000000002,4
1354,15,Vexing - One Back Task,O,0.0,3.0,,1926.5005,4
1355,15,Vexing - One Back Task,A,149.0,3.0,3.0,1928.6995000000002,4
1356,15,Vexing - One Back Task,X,417.0,3.0,3.0,1930.7820000000002,4
1357,15,Vexing - One Back Task,U,369.0,3.0,3.0,1932.8670000000002,4
1358,15,Vexing - One Back Task,U,168.0,4.0,4.0,1934.9165000000003,4
1359,15,Vexing - One Back Task,D,344.0,3.0,3.0,1936.9990000000003,4
1360,15,Vexing - One Back Task,D,470.0,4.0,3.0,1939.0155,4
1361,15,Vexing - One Back Task,J,178.0,3.0,3.0,1941.0805,4
1362,15,Vexing - One Back Task,Q,33.0,3.0,3.0,1943.1805,4
1363,15,Vexing - One Back Task,Y,0.0,3.0,,1945.2465000000002,4
1364,16,Vexing - Three Back Task,J,0.0,2.0,,1962.3775,4
1365,16,Vexing - Three Back Task,H,0.0,2.0,,1964.5439999999999,4
1366,16,Vexing - Three Back Task,G,0.0,2.0,,1966.694,4
1367,16,Vexing - Three Back Task,A,0.0,2.0,,1968.8450000000003,4
1368,16,Vexing - Three Back Task,B,45.0,2.0,3.0,1970.9945000000002,4
1369,16,Vexing - Three Back Task,B,179.0,1.0,4.0,1973.0439999999999,4
1370,16,Vexing - Three Back Task,C,0.0,2.0,,1975.0935,4
1371,16,Vexing - Three Back Task,J,150.0,2.0,3.0,1977.226,4
1372,16,Vexing - Three Back Task,H,129.0,2.0,3.0,1978.9935,4
1373,16,Vexing - Three Back Task,G,780.0,2.0,3.0,1981.0594999999998,4
1374,16,Vexing - Three Back Task,G,192.0,1.0,4.0,1983.159,4
1375,16,Vexing - Three Back Task,H,425.0,2.0,4.0,1985.2415,4
1376,16,Vexing - Three Back Task,J,149.0,2.0,3.0,1987.3265000000001,4
1377,16,Vexing - Three Back Task,A,85.0,2.0,3.0,1989.3915000000002,4
1378,16,Vexing - Three Back Task,J,683.0,2.0,4.0,1991.4740000000002,4
1379,16,Vexing - Three Back Task,J,1090.0,1.0,3.0,1993.5415000000003,4
1380,16,Vexing - Three Back Task,G,299.0,2.0,4.0,1995.625,4
1381,16,Vexing - Three Back Task,H,422.0,2.0,4.0,1997.6905000000002,4
1382,16,Vexing - Three Back Task,H,237.0,1.0,3.0,1999.7565,4
1383,16,Vexing - Three Back Task,I,330.0,2.0,3.0,2001.656,4
1384,16,Vexing - Three Back Task,I,326.0,1.0,3.0,2003.6565,4
1385,16,Vexing - Three Back Task,A,310.0,2.0,3.0,2005.6405,4
1386,17,Vexing - One Back Task,B,0.0,3.0,,2022.77,4
1387,17,Vexing - One Back Task,B,141.0,4.0,4.0,2024.9375,4
1388,17,Vexing - One Back Task,U,209.0,3.0,3.0,2027.004,4
1389,17,Vexing - One Back Task,F,279.0,3.0,3.0,2029.069,4
1390,17,Vexing - One Back Task,F,408.0,4.0,4.0,2030.987,4
1391,17,Vexing - One Back Task,T,331.0,3.0,3.0,2033.0190000000002,4
1392,17,Vexing - One Back Task,T,455.0,4.0,4.0,2035.036,4
1393,17,Vexing - One Back Task,O,376.0,3.0,3.0,2037.1689999999999,4
1394,17,Vexing - One Back Task,R,316.0,3.0,3.0,2039.2350000000001,4
1395,17,Vexing - One Back Task,Q,467.0,3.0,3.0,2041.252,4
1396,17,Vexing - One Back Task,X,321.0,3.0,3.0,2043.4015,4
1397,17,Vexing - One Back Task,X,373.0,4.0,4.0,2045.4180000000001,4
1398,17,Vexing - One Back Task,R,11.0,3.0,3.0,2047.4505,4
1399,17,Vexing - One Back Task,S,442.0,3.0,3.0,2049.5165,4
1400,17,Vexing - One Back Task,S,0.0,4.0,,2051.6165,4
1401,17,Vexing - One Back Task,L,120.0,3.0,3.0,2053.784,4
1402,17,Vexing - One Back Task,Q,1.0,3.0,3.0,2055.866,4
1403,17,Vexing - One Back Task,R,153.0,3.0,3.0,2057.9155,4
1404,17,Vexing - One Back Task,B,432.0,3.0,3.0,2059.965,4
1405,17,Vexing - One Back Task,F,356.0,3.0,3.0,2062.0660000000003,4
1406,17,Vexing - One Back Task,E,435.0,3.0,3.0,2064.148,4
1407,17,Vexing - One Back Task,'Y',0.0,3.0,,2066.1975,4
1408,1,Calming - One Back Task,L,0.0,3.0,,0.0,8
1409,1,Calming - One Back Task,A,0.0,3.0,,2.100500000000011,8
1410,1,Calming - One Back Task,E,1143.0,3.0,4.0,4.267499999999927,8
1411,1,Calming - One Back Task,E,143.0,4.0,3.0,6.332499999999982,8
1412,1,Calming - One Back Task,E,110.0,4.0,4.0,8.182999999999993,8
1413,1,Calming - One Back Task,O,1464.0,3.0,3.0,10.26649999999995,8
1414,1,Calming - One Back Task,A,1133.0,4.0,3.0,12.399000000000001,8
1415,1,Calming - One Back Task,A,897.0,4.0,3.0,14.482499999999959,8
1416,1,Calming - One Back Task,H,456.0,3.0,3.0,16.54849999999999,8
1417,1,Calming - One Back Task,J,97.0,3.0,3.0,18.632999999999925,8
1418,1,Calming - One Back Task,D,82.0,3.0,3.0,20.698999999999955,8
1419,1,Calming - One Back Task,B,415.0,3.0,3.0,22.764999999999986,8
1420,1,Calming - One Back Task,L,383.0,3.0,3.0,24.864499999999907,8
1421,1,Calming - One Back Task,V,415.0,3.0,3.0,26.94799999999998,8
1422,1,Calming - One Back Task,V,69.0,4.0,4.0,29.097499999999968,8
1423,1,Calming - One Back Task,N,166.0,3.0,3.0,31.197000000000003,8
1424,1,Calming - One Back Task,V,589.0,3.0,4.0,33.296499999999924,8
1425,1,Calming - One Back Task,L,812.0,3.0,3.0,35.34649999999999,8
1426,1,Calming - One Back Task,A,1013.0,3.0,3.0,37.42949999999996,8
1427,1,Calming - One Back Task,E,780.0,3.0,3.0,39.51249999999993,8
1428,1,Calming - One Back Task,J,569.0,3.0,3.0,41.611999999999966,8
1429,1,Calming - One Back Task,S,399.0,3.0,3.0,43.71199999999999,8
1430,2,Calming - Three Back Task,P,0.0,3.0,,60.84299999999996,8
1431,2,Calming - Three Back Task,F,0.0,3.0,,62.959499999999935,8
1432,2,Calming - Three Back Task,Q,0.0,3.0,,65.07499999999993,8
1433,2,Calming - Three Back Task,C,109.0,3.0,4.0,67.19099999999992,8
1434,2,Calming - Three Back Task,N,0.0,3.0,,69.22399999999993,8
1435,2,Calming - Three Back Task,P,524.0,3.0,3.0,71.4085,8
1436,2,Calming - Three Back Task,C,1264.0,4.0,3.0,73.49199999999996,8
1437,2,Calming - Three Back Task,N,1165.0,3.0,4.0,75.57499999999993,8
1438,2,Calming - Three Back Task,P,558.0,4.0,3.0,77.65749999999991,8
1439,2,Calming - Three Back Task,C,866.0,4.0,3.0,79.72399999999993,8
1440,2,Calming - Three Back Task,N,453.0,4.0,4.0,81.77299999999991,8
1441,2,Calming - Three Back Task,V,942.0,3.0,3.0,83.82249999999999,8
1442,2,Calming - Three Back Task,Q,1287.0,3.0,4.0,85.88999999999999,8
1443,2,Calming - Three Back Task,M,890.0,3.0,3.0,87.93949999999995,8
1444,2,Calming - Three Back Task,H,0.0,3.0,,89.98849999999993,8
1445,2,Calming - Three Back Task,Q,56.0,4.0,4.0,92.1055,8
1446,2,Calming - Three Back Task,X,672.0,3.0,3.0,93.80549999999994,8
1447,2,Calming - Three Back Task,N,484.0,3.0,3.0,95.8549999999999,8
1448,2,Calming - Three Back Task,Z,0.0,3.0,,97.92149999999992,8
1449,2,Calming - Three Back Task,F,130.0,3.0,4.0,100.08799999999997,8
1450,2,Calming - Three Back Task,C,329.0,3.0,3.0,101.904,8
1451,2,Calming - Three Back Task,H,0.0,3.0,,103.803,8
1452,3,Calming - Three Back Task,D,0.0,3.0,,120.86749999999995,8
1453,3,Calming - Three Back Task,X,0.0,3.0,,122.95150000000001,8
1454,3,Calming - Three Back Task,M,0.0,3.0,,125.101,8
1455,3,Calming - Three Back Task,I,522.0,3.0,3.0,127.20049999999992,8
1456,3,Calming - Three Back Task,X,825.0,3.0,4.0,129.2505,8
1457,3,Calming - Three Back Task,M,1047.0,4.0,4.0,131.317,8
1458,3,Calming - Three Back Task,P,1297.0,3.0,3.0,133.34899999999993,8
1459,3,Calming - Three Back Task,S,777.0,3.0,3.0,135.39999999999998,8
1460,3,Calming - Three Back Task,A,1218.0,3.0,3.0,137.4325,8
1461,3,Calming - Three Back Task,N,1362.0,3.0,4.0,139.50099999999998,8
1462,3,Calming - Three Back Task,W,666.0,3.0,3.0,141.56549999999993,8
1463,3,Calming - Three Back Task,V,483.0,3.0,3.0,143.63199999999995,8
1464,3,Calming - Three Back Task,A,768.0,3.0,4.0,145.68099999999993,8
1465,3,Calming - Three Back Task,W,488.0,4.0,3.0,147.71499999999992,8
1466,3,Calming - Three Back Task,B,0.0,3.0,,149.7645,8
1467,3,Calming - Three Back Task,A,96.0,4.0,3.0,151.8465,8
1468,3,Calming - Three Back Task,Y,79.0,3.0,4.0,153.8795,8
1469,3,Calming - Three Back Task,B,438.0,4.0,3.0,155.9124999999999,8
